Postcode,Bedrooms,PropertyType,VUDate,VTDate,TENDate,VUDays,VTDays,TotalVAC,RUUseType,HousingServiceCentre,LocalGovtAuthority,StateElectorate
4510,1,Apartment,1/12/2020,1/01/2021,1/02/2021,38,22,60,Public Housing,MORETON BAY ,Moreton Bay,Morayfield
4507,3,Detached House,1/01/2021,1/02/2021,1/03/2021,38,28,66,Public Housing,MORETON BAY ,Moreton Bay,Pumicestone
4020,2,Apartment,1/01/2021,1/02/2021,1/03/2021,38,28,66,Public Housing,MORETON BAY ,Moreton Bay,Redcliffe
4610,1,Apartment,1/03/2021,1/04/2021,1/05/2021,38,39,77,Public Housing,MARYBOROUGH ,South Burnett,Nanango
0,1,Apartment,1/01/2021,1/02/2021,1/02/2021,39,0,39,Public Housing,CHERMSIDE ,Brisbane,Stafford
4179,2,Townhouse,1/01/2021,1/02/2021,1/02/2021,39,3,42,Public Housing,BAYSIDE ,Brisbane,Lytton
4565,2,Townhouse,1/12/2020,1/01/2021,1/01/2021,39,7,46,Public Housing,MAROOCHYDORE ,Noosa,Noosa
4700,2,Apartment,1/12/2020,1/01/2021,1/02/2021,39,17,56,Public Housing,ROCKHAMPTON ,Rockhampton,Rockhampton
4812,2,Apartment,1/06/2020,1/07/2020,1/08/2020,39,26,65,Public Housing,TOWNSVILLE ,Townsville,Mundingburra
4020,2,Townhouse,1/12/2020,1/01/2021,1/02/2021,39,28,67,Public Housing,MORETON BAY ,Moreton Bay,Redcliffe
4510,3,Detached House,1/01/2021,1/03/2021,1/04/2021,39,46,85,Public Housing,MORETON BAY ,Moreton Bay,Pumicestone
4032,2,Apartment,1/10/2020,1/11/2020,1/11/2020,40,1,41,Public Housing,CHERMSIDE ,Brisbane,Stafford
4017,1,Apartment,1/12/2020,1/01/2021,1/01/2021,40,1,41,Public Housing,CHERMSIDE ,Brisbane,Sandgate
4127,3,Detached House,1/01/2021,1/03/2021,1/03/2021,40,1,41,Public Housing,LOGAN ,Logan,Waterford
4508,3,Detached House,1/12/2020,1/02/2021,1/02/2021,40,3,43,Public Housing,MORETON BAY ,Moreton Bay,Bancroft
4133,2,Duplex,1/06/2020,1/08/2020,1/08/2020,40,6,46,Public Housing,LOGAN ,Logan,Waterford
4503,2,Townhouse,1/04/2021,1/05/2021,1/06/2021,40,16,56,Public Housing,MORETON BAY ,Moreton Bay,Murrumba
4013,2,Apartment,1/03/2021,1/04/2021,1/05/2021,40,28,68,Public Housing,CHERMSIDE ,Brisbane,Nudgee
4077,2,Detached House,1/12/2020,1/01/2021,1/01/2021,41,0,41,Public Housing,INALA ,Brisbane,Inala
4132,3,Detached House,1/10/2020,1/11/2020,1/11/2020,41,1,42,Public Housing,LOGAN ,Logan,Woodridge
4303,3,Detached House,1/12/2020,1/01/2021,1/01/2021,41,2,43,Public Housing,IPSWICH ,Ipswich,Bundamba
4811,3,Detached House,1/12/2020,1/02/2021,1/02/2021,41,2,43,Public Housing,TOWNSVILLE ,Townsville,Mundingburra
4077,3,Detached House,1/09/2020,1/11/2020,1/11/2020,41,3,44,Public Housing,INALA ,Brisbane,Inala
4179,3,Townhouse,1/12/2020,1/02/2021,1/02/2021,41,3,44,Public Housing,BAYSIDE ,Brisbane,Lytton
4068,1,Apartment,1/03/2021,1/04/2021,1/04/2021,41,3,44,Public Housing,FORTITUDE VALLEY ,Brisbane,Maiwar
4507,3,Detached House,1/04/2021,1/06/2021,1/06/2021,41,7,48,Public Housing,MORETON BAY ,Moreton Bay,Pumicestone
4216,1,Apartment,1/02/2021,1/03/2021,1/04/2021,41,15,56,Public Housing,GOLD COAST ,Gold Coast,Bonney
4170,1,Apartment,1/12/2020,1/01/2021,1/02/2021,41,30,71,Public Housing,BURANDA ,Brisbane,Bulimba
4114,3,Townhouse,1/10/2020,1/11/2020,1/11/2020,42,2,44,Public Housing,LOGAN ,Logan,Woodridge
4179,2,Townhouse,1/01/2021,1/03/2021,1/03/2021,42,4,46,Public Housing,BAYSIDE ,Brisbane,Lytton
4051,3,Detached House,1/07/2020,1/08/2020,1/08/2020,42,5,47,Public Housing,FORTITUDE VALLEY ,Brisbane,Ferny Grove
4560,4,Detached House,1/03/2021,1/04/2021,1/05/2021,42,6,48,Public Housing,MAROOCHYDORE ,Sunshine Coast,Nicklin
4034,1,Apartment,1/07/2020,1/08/2020,1/09/2020,42,11,53,Public Housing,CHERMSIDE ,Brisbane,Nudgee
4132,3,Detached House,1/12/2020,1/01/2021,1/02/2021,42,11,53,Public Housing,LOGAN ,Logan,Woodridge
4558,2,Apartment,1/03/2021,1/04/2021,1/05/2021,42,12,54,Public Housing,MAROOCHYDORE ,Sunshine Coast,Maroochydore
4350,3,Detached House,1/03/2021,1/05/2021,1/05/2021,42,15,57,Public Housing,TOOWOOMBA AND SOUTH WEST ,Toowoomba,Toowoomba South
4505,1,Apartment,1/03/2021,1/04/2021,1/05/2021,42,15,57,Public Housing,MORETON BAY ,Moreton Bay,Kurwongbah
4510,2,Townhouse,1/12/2020,1/01/2021,1/02/2021,42,22,64,Public Housing,MORETON BAY ,Moreton Bay,Morayfield
4720,3,Detached House,1/09/2020,1/10/2020,1/11/2020,42,22,64,Public Housing,EMERALD ,Central Highlands,Gregory
4022,2,Duplex,1/03/2021,1/04/2021,1/05/2021,42,22,64,Public Housing,MORETON BAY ,Moreton Bay,Murrumba
4860,2,Duplex,1/12/2020,1/01/2021,1/02/2021,42,27,69,Public Housing,CAIRNS ,Cassowary Coast,Hill
4019,1,Apartment,1/02/2021,1/03/2021,1/04/2021,42,29,71,Public Housing,MORETON BAY ,Moreton Bay,Redcliffe
4730,2,Apartment,1/07/2020,1/08/2020,1/09/2020,42,32,74,Public Housing,EMERALD ,Longreach,Gregory
4019,1,Apartment,1/04/2021,1/05/2021,1/06/2021,42,35,77,Public Housing,MORETON BAY ,Moreton Bay,Redcliffe
4560,1,Apartment,1/04/2021,1/05/2021,1/05/2021,43,0,43,Public Housing,MAROOCHYDORE ,Sunshine Coast,Nicklin
4053,3,Detached House,1/06/2020,1/08/2020,1/08/2020,43,5,48,Public Housing,CHERMSIDE ,Brisbane,Stafford
4114,3,Detached House,1/12/2020,1/01/2021,1/01/2021,43,6,49,Public Housing,LOGAN ,Logan,Woodridge
4169,1,Apartment,1/05/2020,1/07/2020,1/07/2020,43,7,50,Public Housing,FORTITUDE VALLEY ,Brisbane,South Brisbane
4558,3,Detached House,1/07/2020,1/08/2020,1/08/2020,43,7,50,Public Housing,MAROOCHYDORE ,Sunshine Coast,Ninderry
4825,3,Detached House,1/03/2021,1/04/2021,1/05/2021,43,12,55,Public Housing,MOUNT ISA ,Mount Isa,Traeger
4503,1,Apartment,1/02/2021,1/04/2021,1/04/2021,43,12,55,Public Housing,MORETON BAY ,Moreton Bay,Murrumba
4020,1,Apartment,1/12/2020,1/01/2021,1/02/2021,43,14,57,Public Housing,MORETON BAY ,Moreton Bay,Redcliffe
4821,3,Detached House,1/04/2021,1/05/2021,1/06/2021,43,22,65,Public Housing,MOUNT ISA ,Flinders,Traeger
4019,2,Townhouse,1/01/2021,1/03/2021,1/03/2021,43,22,65,Public Housing,MORETON BAY ,Moreton Bay,Redcliffe
4510,1,Apartment,1/12/2020,1/02/2021,1/03/2021,43,26,69,Public Housing,MORETON BAY ,Moreton Bay,Morayfield
4019,1,Apartment,1/02/2021,1/03/2021,1/04/2021,43,30,73,Public Housing,MORETON BAY ,Moreton Bay,Redcliffe
4508,1,Apartment,1/02/2021,1/03/2021,1/04/2021,43,32,75,Public Housing,MORETON BAY ,Moreton Bay,Bancroft
4133,3,Detached House,1/11/2020,1/01/2021,1/01/2021,44,1,45,Public Housing,LOGAN ,Logan,Waterford
4077,3,Detached House,1/12/2020,1/01/2021,1/01/2021,44,2,46,Public Housing,INALA ,Brisbane,Inala
4053,3,Detached House,1/12/2020,1/02/2021,1/02/2021,44,5,49,Public Housing,CHERMSIDE ,Brisbane,Stafford
4510,3,Detached House,1/12/2020,1/01/2021,1/02/2021,44,31,75,Public Housing,MORETON BAY ,Moreton Bay,Morayfield
4114,4,Detached House,1/01/2021,1/03/2021,1/03/2021,45,1,46,Public Housing,LOGAN ,Logan,Woodridge
4019,1,Apartment,1/12/2020,1/01/2021,1/03/2021,45,40,85,Public Housing,MORETON BAY ,Moreton Bay,Redcliffe
4127,4,Detached House,1/11/2020,1/12/2020,1/12/2020,46,0,46,Public Housing,LOGAN ,Logan,Waterford
4158,2,Cluster House,1/12/2020,1/02/2021,1/02/2021,46,1,47,Public Housing,BAYSIDE ,Redland,Capalaba
4814,3,Detached House,1/11/2020,1/01/2021,1/01/2021,46,4,50,Public Housing,TOWNSVILLE ,Townsville,Thuringowa
4127,3,Detached House,1/11/2020,1/01/2021,1/01/2021,46,5,51,Public Housing,LOGAN ,Logan,Waterford
4114,3,Detached House,1/05/2021,1/06/2021,1/06/2021,46,7,53,Public Housing,LOGAN ,Logan,Woodridge
4207,3,Detached House,1/11/2020,1/01/2021,1/01/2021,46,14,60,Public Housing,LOGAN ,Logan,Macalister
4730,2,Duplex,1/03/2021,1/05/2021,1/05/2021,47,0,47,Public Housing,EMERALD ,Longreach,Gregory
4020,1,Apartment,1/01/2021,1/03/2021,1/03/2021,47,5,52,Public Housing,MORETON BAY ,Moreton Bay,Redcliffe
4814,3,Detached House,1/04/2021,1/06/2021,1/06/2021,48,2,50,Public Housing,TOWNSVILLE ,Townsville,Mundingburra
4053,4,Detached House,1/12/2020,1/02/2021,1/02/2021,48,3,51,Public Housing,CHERMSIDE ,Brisbane,Everton
4825,3,Detached House,1/02/2021,1/03/2021,1/04/2021,48,9,57,Public Housing,MOUNT ISA ,Mount Isa,Traeger
4507,1,Apartment,1/01/2021,1/02/2021,1/03/2021,48,12,60,Public Housing,MORETON BAY ,Moreton Bay,Pumicestone
4510,1,Apartment,1/12/2020,1/02/2021,1/02/2021,48,13,61,Public Housing,MORETON BAY ,Moreton Bay,Morayfield
4892,2,Dual Occupancy,1/10/2020,1/11/2020,1/12/2020,48,13,61,Public Housing,CAIRNS ,Cook,Cook
4817,3,Detached House,1/04/2021,1/05/2021,1/06/2021,48,14,62,Public Housing,TOWNSVILLE ,Townsville,Thuringowa
4053,3,Detached House,1/12/2020,1/02/2021,1/02/2021,48,18,66,Public Housing,CHERMSIDE ,Brisbane,Stafford
4350,1,Apartment,1/05/2020,1/07/2020,1/08/2020,48,28,76,Public Housing,TOOWOOMBA AND SOUTH WEST ,Toowoomba,Toowoomba North
4178,4,Detached House,1/05/2020,1/07/2020,1/07/2020,49,0,49,Public Housing,BAYSIDE ,Brisbane,Lytton
4051,1,Apartment,1/12/2020,1/02/2021,1/02/2021,49,7,56,Public Housing,FORTITUDE VALLEY ,Brisbane,Everton
4860,2,Duplex,1/04/2021,1/05/2021,1/06/2021,49,21,70,Public Housing,CAIRNS ,Cassowary Coast,Hill
4854,1,Apartment,1/07/2020,1/09/2020,1/10/2020,49,48,97,Public Housing,CAIRNS ,Cassowary Coast,Hill
4306,4,Detached House,1/06/2020,1/08/2020,1/08/2020,49,0,49,Public Housing,IPSWICH ,Ipswich,Ipswich
4022,3,Townhouse,1/12/2020,1/02/2021,1/03/2021,50,36,86,Public Housing,MORETON BAY ,Moreton Bay,Murrumba
4805,1,Apartment,1/08/2020,1/10/2020,1/12/2020,50,56,106,Public Housing,MACKAY ,Whitsunday,Burdekin
4502,3,Townhouse,1/02/2021,1/04/2021,1/04/2021,51,0,51,Public Housing,MORETON BAY ,Moreton Bay,Kurwongbah
4501,3,Townhouse,1/12/2020,1/01/2021,1/02/2021,51,29,80,Public Housing,MORETON BAY ,Moreton Bay,Kurwongbah
4053,3,Detached House,1/02/2021,1/03/2021,1/04/2021,51,36,87,Public Housing,CHERMSIDE ,Brisbane,Stafford
4508,2,Duplex,1/12/2020,1/02/2021,1/03/2021,51,48,99,Public Housing,MORETON BAY ,Moreton Bay,Bancroft
4215,2,Duplex,1/09/2020,1/10/2020,1/10/2020,52,1,53,Public Housing,GOLD COAST ,Gold Coast,Southport
4350,2,Detached House,1/01/2021,1/03/2021,1/03/2021,52,1,53,Public Housing,TOOWOOMBA AND SOUTH WEST ,Toowoomba,Toowoomba South
4510,4,Detached House,1/12/2020,1/02/2021,1/02/2021,52,4,56,Public Housing,MORETON BAY ,Moreton Bay,Pumicestone
4508,3,Cluster House,1/03/2021,1/05/2021,1/06/2021,52,16,68,Public Housing,MORETON BAY ,Moreton Bay,Bancroft
4825,1,Apartment,1/04/2021,1/06/2021,1/06/2021,53,2,55,Public Housing,MOUNT ISA ,Mount Isa,Traeger
4034,3,Detached House,1/01/2021,1/03/2021,1/03/2021,53,7,60,Public Housing,CHERMSIDE ,Brisbane,Aspley
4560,1,Apartment,1/10/2020,1/11/2020,1/12/2020,53,28,81,Public Housing,MAROOCHYDORE ,Sunshine Coast,Nicklin
4350,1,Apartment,1/12/2020,1/02/2021,1/03/2021,53,41,94,Public Housing,TOOWOOMBA AND SOUTH WEST ,Toowoomba,Toowoomba North
4019,3,Townhouse,1/12/2020,1/02/2021,1/02/2021,54,18,72,Public Housing,MORETON BAY ,Moreton Bay,Redcliffe
4814,1,Cluster House,1/06/2020,1/08/2020,1/08/2020,55,0,55,Public Housing,TOWNSVILLE ,Townsville,Thuringowa
4510,1,Apartment,1/04/2021,1/06/2021,1/06/2021,55,3,58,Public Housing,MORETON BAY ,Moreton Bay,Morayfield
4077,3,Detached House,1/12/2020,1/01/2021,1/02/2021,55,4,59,Public Housing,INALA ,Brisbane,Inala
4205,3,Detached House,1/12/2020,1/02/2021,1/02/2021,55,7,62,Public Housing,LOGAN ,Logan,Waterford
4510,3,Detached House,1/03/2021,1/04/2021,1/05/2021,55,8,63,Public Housing,MORETON BAY ,Moreton Bay,Morayfield
4508,1,Apartment,1/12/2020,1/02/2021,1/02/2021,55,13,68,Public Housing,MORETON BAY ,Moreton Bay,Bancroft
4117,4,Detached House,1/12/2020,1/02/2021,1/02/2021,56,2,58,Public Housing,LOGAN ,Logan,Woodridge
4870,1,Apartment,1/07/2020,1/09/2020,1/09/2020,56,19,75,Public Housing,CAIRNS ,Cairns,Cairns
4560,2,Townhouse,1/12/2020,1/02/2021,1/03/2021,56,40,96,Public Housing,MAROOCHYDORE ,Sunshine Coast,Nicklin
4034,1,Apartment,1/11/2020,1/01/2021,1/01/2021,57,9,66,Public Housing,CHERMSIDE ,Brisbane,Nudgee
4703,1,Apartment,1/04/2021,1/06/2021,1/06/2021,57,12,69,Public Housing,ROCKHAMPTON ,Livingstone,Keppel
4019,3,Detached House,1/12/2020,1/02/2021,1/03/2021,57,42,99,Public Housing,MORETON BAY ,Moreton Bay,Redcliffe
4385,2,Detached House,1/06/2020,1/08/2020,1/11/2020,57,77,134,Public Housing,TOOWOOMBA AND SOUTH WEST ,Goondiwindi,Southern Downs
4570,1,Apartment,1/02/2021,1/04/2021,1/04/2021,58,10,68,Public Housing,MAROOCHYDORE ,Gympie,Gympie
4814,3,Detached House,1/04/2020,1/06/2020,1/07/2020,58,37,95,Public Housing,TOWNSVILLE ,Townsville,Townsville
4551,1,Apartment,1/05/2020,1/07/2020,1/09/2020,59,42,101,Public Housing,MAROOCHYDORE ,Sunshine Coast,Caloundra
4812,2,Townhouse,1/11/2020,1/01/2021,1/02/2021,60,14,74,Public Housing,TOWNSVILLE ,Townsville,Townsville
4114,3,Detached House,1/12/2020,1/02/2021,1/02/2021,61,0,61,Public Housing,LOGAN ,Logan,Woodridge
4020,1,Apartment,1/03/2021,1/05/2021,1/05/2021,61,2,63,Public Housing,MORETON BAY ,Moreton Bay,Redcliffe
4102,1,Apartment,1/03/2021,1/05/2021,1/06/2021,62,13,75,Public Housing,FORTITUDE VALLEY ,Brisbane,South Brisbane
4810,1,Apartment,1/05/2020,1/07/2020,1/08/2020,62,23,85,Public Housing,TOWNSVILLE ,Townsville,Townsville
4610,3,Detached House,1/07/2020,1/10/2020,1/10/2020,63,0,63,Public Housing,MARYBOROUGH ,South Burnett,Nanango
4570,2,Cluster House,1/03/2021,1/05/2021,1/05/2021,63,3,66,Public Housing,MAROOCHYDORE ,Gympie,Gympie
4077,3,Detached House,1/01/2021,1/03/2021,1/03/2021,66,4,70,Public Housing,INALA ,Brisbane,Inala
4570,3,Detached House,1/02/2021,1/04/2021,1/04/2021,67,3,70,Public Housing,MAROOCHYDORE ,Gympie,Gympie
4812,1,Apartment,1/02/2021,1/04/2021,1/04/2021,67,10,77,Public Housing,TOWNSVILLE ,Townsville,Townsville
4020,1,Apartment,1/11/2020,1/01/2021,1/02/2021,67,14,81,Public Housing,MORETON BAY ,Moreton Bay,Redcliffe
4114,2,Apartment,1/11/2020,1/01/2021,1/02/2021,68,9,77,Public Housing,LOGAN ,Logan,Woodridge
4020,1,Apartment,1/03/2021,1/05/2021,1/06/2021,69,37,106,Public Housing,MORETON BAY ,Moreton Bay,Redcliffe
4022,4,Detached House,1/12/2020,1/02/2021,1/03/2021,70,4,74,Public Housing,MORETON BAY ,Moreton Bay,Murrumba
4350,1,Apartment,1/05/2020,1/08/2020,1/10/2020,70,77,147,Public Housing,TOOWOOMBA AND SOUTH WEST ,Toowoomba,Toowoomba North
4031,2,Townhouse,1/03/2021,1/05/2021,1/06/2021,72,21,93,Public Housing,CHERMSIDE ,Brisbane,Stafford
4502,1,Apartment,1/11/2020,1/01/2021,1/01/2021,74,5,79,Public Housing,MORETON BAY ,Moreton Bay,Kurwongbah
4508,3,Detached House,1/12/2020,1/03/2021,1/03/2021,75,9,84,Public Housing,MORETON BAY ,Moreton Bay,Bancroft
4502,1,Apartment,1/11/2020,1/01/2021,1/01/2021,77,2,79,Public Housing,MORETON BAY ,Moreton Bay,Kurwongbah
4051,1,Apartment,1/01/2021,1/04/2021,1/04/2021,78,2,80,Public Housing,FORTITUDE VALLEY ,Brisbane,Ferny Grove
4101,1,Apartment,1/08/2020,1/10/2020,1/11/2020,82,12,94,Public Housing,FORTITUDE VALLEY ,Brisbane,South Brisbane
4300,4,Detached House,1/03/2020,1/06/2020,1/07/2020,92,27,119,Public Housing,IPSWICH ,Ipswich,Bundamba
4007,1,Apartment,1/07/2020,1/10/2020,1/10/2020,97,1,98,Public Housing,FORTITUDE VALLEY ,Brisbane,Clayfield
4558,2,Apartment,1/07/2020,1/12/2020,1/12/2020,140,0,140,Public Housing,MAROOCHYDORE ,Sunshine Coast,Maroochydore
4817,5,Detached House,1/01/2020,1/06/2020,1/07/2020,146,18,164,Public Housing,TOWNSVILLE ,Townsville,Thuringowa
4018,1,Room,1/11/2019,1/07/2020,1/07/2020,223,4,227,Public Housing,CHERMSIDE ,Brisbane,Sandgate
4207,3,Detached House,1/07/2020,1/03/2021,1/03/2021,252,0,252,Public Housing,LOGAN ,Logan,Macalister
4740,3,Detached House,1/09/2020,1/09/2020,1/09/2020,0,1,1,Aboriginal and Torres Strait Islander Housing,MACKAY ,Mackay,Mackay
4880,3,Detached House,1/09/2020,1/09/2020,1/10/2020,0,7,7,Aboriginal and Torres Strait Islander Housing,CAIRNS ,Mareeba,Cook
4127,3,Detached House,1/08/2020,1/08/2020,1/08/2020,1,5,6,Aboriginal and Torres Strait Islander Housing,LOGAN ,Logan,Waterford
4825,3,Detached House,1/06/2020,1/06/2020,1/07/2020,1,29,30,Aboriginal and Torres Strait Islander Housing,MOUNT ISA ,Mount Isa,Traeger
4875,3,Detached House,1/09/2020,1/09/2020,1/09/2020,1,0,1,Aboriginal and Torres Strait Islander Housing,THURSDAY ISLAND ,Torres,Cook
4880,3,Detached House,1/03/2021,1/03/2021,1/03/2021,1,0,1,Aboriginal and Torres Strait Islander Housing,CAIRNS ,Mareeba,Cook
4304,3,Detached House,1/04/2021,1/04/2021,1/04/2021,1,0,1,Aboriginal and Torres Strait Islander Housing,IPSWICH ,Ipswich,Bundamba
4880,4,Detached House,1/10/2020,1/10/2020,1/10/2020,1,0,1,Aboriginal and Torres Strait Islander Housing,CAIRNS ,Mareeba,Cook
4890,3,Detached House,1/11/2020,1/11/2020,1/11/2020,1,0,1,Aboriginal and Torres Strait Islander Housing,MOUNT ISA ,Carpentaria,Traeger
4888,3,Detached House,1/12/2020,1/12/2020,1/12/2020,1,0,1,Aboriginal and Torres Strait Islander Housing,CAIRNS ,Tablelands,Hill
4875,3,Townhouse,1/07/2020,1/07/2020,1/07/2020,1,0,1,Aboriginal and Torres Strait Islander Housing,THURSDAY ISLAND ,Torres,Cook
4875,2,Townhouse,1/01/2021,1/01/2021,1/01/2021,1,0,1,Aboriginal and Torres Strait Islander Housing,THURSDAY ISLAND ,Torres,Cook
4882,3,Detached House,1/06/2021,1/06/2021,1/06/2021,1,0,1,Aboriginal and Torres Strait Islander Housing,CAIRNS ,Tablelands,Hill
4817,3,Detached House,1/08/2020,1/08/2020,1/08/2020,1,0,1,Aboriginal and Torres Strait Islander Housing,TOWNSVILLE ,Townsville,Thuringowa
4875,3,Detached House,1/02/2021,1/02/2021,1/02/2021,1,0,1,Aboriginal and Torres Strait Islander Housing,THURSDAY ISLAND ,Torres,Cook
4875,5,Cluster House,1/07/2020,1/07/2020,1/07/2020,1,0,1,Aboriginal and Torres Strait Islander Housing,THURSDAY ISLAND ,Torres,Cook
4740,3,Detached House,1/09/2020,1/09/2020,1/09/2020,1,0,1,Aboriginal and Torres Strait Islander Housing,MACKAY ,Mackay,Mackay
4680,4,Detached House,1/02/2021,1/02/2021,1/02/2021,1,0,1,Aboriginal and Torres Strait Islander Housing,GLADSTONE ,Gladstone,Gladstone
4869,4,Detached House,1/06/2021,1/06/2021,1/06/2021,1,0,1,Aboriginal and Torres Strait Islander Housing,CAIRNS ,Cairns,Mulgrave
4892,3,Detached House,1/10/2020,1/10/2020,1/10/2020,1,0,1,Aboriginal and Torres Strait Islander Housing,CAIRNS ,Cook,Cook
4110,3,Detached House,1/12/2020,1/12/2020,1/12/2020,1,1,2,Aboriginal and Torres Strait Islander Housing,INALA ,Brisbane,Algester
4892,3,Detached House,1/09/2020,1/09/2020,1/09/2020,1,1,2,Aboriginal and Torres Strait Islander Housing,CAIRNS ,Cook,Cook
4712,3,Detached House,1/08/2020,1/08/2020,1/08/2020,1,1,2,Aboriginal and Torres Strait Islander Housing,EMERALD ,Central Highlands,Gregory
4825,3,Detached House,1/07/2020,1/07/2020,1/07/2020,1,1,2,Aboriginal and Torres Strait Islander Housing,MOUNT ISA ,Mount Isa,Traeger
0,3,Duplex,1/09/2020,1/09/2020,1/09/2020,1,1,2,Aboriginal and Torres Strait Islander Housing,THURSDAY ISLAND ,Torres,Cook
4510,4,Detached House,1/09/2020,1/09/2020,1/09/2020,1,1,2,Aboriginal and Torres Strait Islander Housing,MORETON BAY ,Moreton Bay,Pumicestone
4701,4,Detached House,1/02/2021,1/02/2021,1/02/2021,1,1,2,Aboriginal and Torres Strait Islander Housing,ROCKHAMPTON ,Rockhampton,Rockhampton
4880,3,Detached House,1/03/2021,1/03/2021,1/03/2021,1,1,2,Aboriginal and Torres Strait Islander Housing,CAIRNS ,Mareeba,Cook
4870,2,Cluster House,1/10/2020,1/10/2020,1/10/2020,1,2,3,Aboriginal and Torres Strait Islander Housing,CAIRNS ,Cairns,Cairns
4869,3,Detached House,1/07/2020,1/07/2020,1/07/2020,1,2,3,Aboriginal and Torres Strait Islander Housing,CAIRNS ,Cairns,Mulgrave
4305,2,Dual Occupancy,1/12/2020,1/12/2020,1/12/2020,1,2,3,Aboriginal and Torres Strait Islander Housing,IPSWICH ,Ipswich,Ipswich
4305,3,Detached House,1/11/2020,1/11/2020,1/11/2020,1,2,3,Aboriginal and Torres Strait Islander Housing,IPSWICH ,Ipswich,Ipswich West
4878,3,Detached House,1/09/2020,1/09/2020,1/09/2020,1,2,3,Aboriginal and Torres Strait Islander Housing,CAIRNS ,Cairns,Barron River
4701,3,Detached House,1/11/2020,1/11/2020,1/11/2020,1,2,3,Aboriginal and Torres Strait Islander Housing,ROCKHAMPTON ,Rockhampton,Rockhampton
4892,3,Detached House,1/02/2021,1/02/2021,1/02/2021,1,3,4,Aboriginal and Torres Strait Islander Housing,CAIRNS ,Cook,Cook
4869,5,Detached House,1/07/2020,1/07/2020,1/08/2020,1,3,4,Aboriginal and Torres Strait Islander Housing,CAIRNS ,Cairns,Mulgrave
4702,3,Detached House,1/02/2021,1/02/2021,1/02/2021,1,3,4,Aboriginal and Torres Strait Islander Housing,ROCKHAMPTON ,Rockhampton,Rockhampton
4860,3,Detached House,1/06/2021,1/06/2021,1/06/2021,1,3,4,Aboriginal and Torres Strait Islander Housing,CAIRNS ,Cassowary Coast,Hill
4740,3,Detached House,1/03/2021,1/03/2021,1/03/2021,1,3,4,Aboriginal and Torres Strait Islander Housing,MACKAY ,Mackay,Mackay
4860,3,Detached House,1/05/2021,1/05/2021,1/05/2021,1,4,5,Aboriginal and Torres Strait Islander Housing,CAIRNS ,Cassowary Coast,Hill
4701,3,Detached House,1/07/2020,1/07/2020,1/07/2020,1,4,5,Aboriginal and Torres Strait Islander Housing,ROCKHAMPTON ,Rockhampton,Rockhampton
4700,2,Apartment,1/03/2021,1/03/2021,1/03/2021,1,4,5,Aboriginal and Torres Strait Islander Housing,ROCKHAMPTON ,Rockhampton,Rockhampton
4892,3,Detached House,1/02/2021,1/02/2021,1/02/2021,1,4,5,Aboriginal and Torres Strait Islander Housing,CAIRNS ,Cook,Cook
4892,1,Cluster House,1/03/2021,1/03/2021,1/03/2021,1,4,5,Aboriginal and Torres Strait Islander Housing,CAIRNS ,Cook,Cook
4807,4,Detached House,1/12/2020,1/12/2020,1/12/2020,1,5,6,Aboriginal and Torres Strait Islander Housing,TOWNSVILLE ,Burdekin,Burdekin
4701,3,Detached House,1/11/2020,1/11/2020,1/11/2020,1,5,6,Aboriginal and Torres Strait Islander Housing,ROCKHAMPTON ,Rockhampton,Rockhampton
4740,3,Detached House,1/07/2020,1/07/2020,1/07/2020,1,6,7,Aboriginal and Torres Strait Islander Housing,MACKAY ,Mackay,Mackay
4873,3,Duplex,1/10/2020,1/10/2020,1/11/2020,1,6,7,Aboriginal and Torres Strait Islander Housing,CAIRNS ,Douglas,Cook
4127,3,Detached House,1/04/2021,1/04/2021,1/04/2021,1,6,7,Aboriginal and Torres Strait Islander Housing,LOGAN ,Logan,Waterford
4892,4,Detached House,1/04/2021,1/04/2021,1/04/2021,1,6,7,Aboriginal and Torres Strait Islander Housing,CAIRNS ,Cook,Cook
4701,3,Detached House,1/02/2021,1/02/2021,1/02/2021,1,8,9,Aboriginal and Torres Strait Islander Housing,ROCKHAMPTON ,Rockhampton,Keppel
4701,3,Detached House,1/06/2020,1/06/2020,1/07/2020,1,9,10,Aboriginal and Torres Strait Islander Housing,ROCKHAMPTON ,Rockhampton,Keppel
4810,3,Duplex,1/01/2021,1/01/2021,1/02/2021,1,10,11,Aboriginal and Torres Strait Islander Housing,TOWNSVILLE ,Townsville,Townsville
4304,3,Detached House,1/02/2021,1/02/2021,1/02/2021,1,12,13,Aboriginal and Torres Strait Islander Housing,IPSWICH ,Ipswich,Ipswich
4892,3,Detached House,1/12/2020,1/12/2020,1/12/2020,1,12,13,Aboriginal and Torres Strait Islander Housing,CAIRNS ,Cook,Cook
4892,3,Detached House,1/06/2021,1/06/2021,1/06/2021,1,13,14,Aboriginal and Torres Strait Islander Housing,CAIRNS ,Cook,Cook
4850,4,Detached House,1/06/2020,1/07/2020,1/07/2020,1,13,14,Aboriginal and Torres Strait Islander Housing,TOWNSVILLE ,Hinchinbrook,Hinchinbrook
4481,2,Detached House,1/06/2020,1/06/2020,1/07/2020,1,14,15,Aboriginal and Torres Strait Islander Housing,EMERALD ,Barcoo,Gregory
