Postcode,Bedrooms,PropertyType,VUDate,VTDate,TENDate,VUDays,VTDays,TotalVAC,RUUseType,HousingServiceCentre,LocalGovtAuthority,StateElectorate
4005,1,Room,2/12/2021,25/03/2022,25/03/2022,113,0,113,Community Housing,FORTITUDE VALLEY HSC,Brisbane,McConnel
4701,1,Apartment,29/06/2021,29/06/2021,9/07/2021,0,10,10,Community Housing,ROCKHAMPTON HSC,Rockhampton,Rockhampton
4701,1,Apartment,17/11/2021,17/12/2021,17/12/2021,30,0,30,Community Housing,ROCKHAMPTON HSC,Rockhampton,Rockhampton
4650,3,Detached House,3/08/2021,20/08/2021,20/08/2021,17,0,17,Community Housing,MARYBOROUGH HSC,Fraser Coast,Maryborough
4013,2,Apartment,8/10/2021,7/12/2021,7/12/2021,60,0,60,Community Housing,CHERMSIDE HSC,Brisbane,Nudgee
4216,2,Apartment,14/12/2021,7/02/2022,14/03/2022,55,35,90,Community Housing,GOLD COAST HSC,Gold Coast,Broadwater
4170,2,Apartment,8/06/2021,9/06/2021,7/09/2021,1,90,91,Community Housing,BURANDA HSC,Brisbane,Bulimba
4885,1,Cluster House,28/04/2022,28/04/2022,4/05/2022,0,6,6,Community Housing,CAIRNS HSC,Tablelands,Hill
4817,1,Apartment,9/09/2021,20/09/2021,29/09/2021,11,9,20,Public Housing,TOWNSVILLE HSC,Townsville,Thuringowa
4817,1,Apartment,2/03/2022,9/03/2022,24/03/2022,7,15,22,Public Housing,TOWNSVILLE HSC,Townsville,Thuringowa
4817,1,Apartment,25/02/2022,9/03/2022,29/03/2022,12,20,32,Public Housing,TOWNSVILLE HSC,Townsville,Thuringowa
4870,2,Apartment,4/06/2022,9/06/2022,21/06/2022,5,12,17,Community Housing,CAIRNS HSC,Cairns,Cairns
4814,1,Apartment,3/11/2021,10/11/2021,23/11/2021,7,13,20,Public Housing,TOWNSVILLE HSC,Townsville,Mundingburra
4814,1,Apartment,12/07/2021,15/07/2021,6/08/2021,3,22,25,Public Housing,TOWNSVILLE HSC,Townsville,Mundingburra
4304,1,Apartment,15/03/2022,23/03/2022,13/04/2022,8,21,29,Public Housing,IPSWICH HSC,Ipswich,Ipswich
4814,1,Apartment,7/06/2022,16/06/2022,23/06/2022,9,7,16,Public Housing,TOWNSVILLE HSC,Townsville,Mundingburra
4814,1,Apartment,22/11/2021,26/11/2021,18/01/2022,4,53,57,Public Housing,TOWNSVILLE HSC,Townsville,Mundingburra
4873,2,Apartment,9/02/2022,11/02/2022,1/04/2022,2,49,51,Community Housing,CAIRNS HSC,Douglas,Cook
4131,4,Detached House,16/09/2021,5/10/2021,5/10/2021,19,0,19,Public Housing,LOGAN HSC,Logan,Waterford
4207,2,Apartment,26/08/2021,30/08/2021,13/09/2021,4,14,18,Public Housing,LOGAN HSC,Logan,Macalister
4132,4,Detached House,29/11/2021,17/12/2021,20/12/2021,18,3,21,Public Housing,LOGAN HSC,Logan,Woodridge
4701,2,Apartment,4/02/2022,18/02/2022,24/02/2022,14,6,20,Community Housing,ROCKHAMPTON HSC,Rockhampton,Keppel
4825,1,Cluster House,31/10/2021,25/11/2021,30/11/2021,25,5,30,Community Housing,MOUNT ISA HSC,Mount Isa,Traeger
4815,2,Apartment,20/04/2022,26/04/2022,9/05/2022,6,13,19,Public Housing,TOWNSVILLE HSC,Townsville,Thuringowa
4815,2,Apartment,23/06/2021,27/07/2021,17/08/2021,34,21,55,Public Housing,TOWNSVILLE HSC,Townsville,Thuringowa
4075,1,Apartment,27/10/2021,20/12/2021,10/01/2022,54,21,75,Public Housing,INALA HSC,Brisbane,Mount Ommaney
4501,1,Apartment,23/03/2022,5/04/2022,21/04/2022,13,16,29,Public Housing,MORETON BAY HSC,Moreton Bay,Kurwongbah
4501,1,Apartment,27/10/2021,3/11/2021,26/11/2021,7,23,30,Public Housing,MORETON BAY HSC,Moreton Bay,Kurwongbah
4075,1,Apartment,22/06/2022,29/06/2022,30/06/2022,7,1,8,Public Housing,INALA HSC,Brisbane,Miller
4075,1,Apartment,9/05/2022,19/05/2022,27/05/2022,10,8,18,Public Housing,INALA HSC,Brisbane,Miller
4020,4,Detached House,17/06/2021,20/07/2021,2/09/2021,33,44,77,Community Housing,MORETON BAY HSC,Moreton Bay,Redcliffe
4506,3,Duplex,28/07/2021,18/08/2021,18/08/2021,21,0,21,Community Housing,MORETON BAY HSC,Moreton Bay,Morayfield
4053,1,Apartment,21/10/2021,15/11/2021,20/12/2021,25,35,60,Public Housing,CHERMSIDE HSC,Brisbane,Everton
4053,1,Apartment,7/01/2022,20/01/2022,25/01/2022,13,5,18,Public Housing,CHERMSIDE HSC,Brisbane,Everton
4868,2,Townhouse,23/11/2021,23/11/2021,14/12/2021,0,21,21,Community Housing,CAIRNS HSC,Cairns,Mulgrave
4178,3,Townhouse,8/04/2022,27/04/2022,1/06/2022,19,35,54,Community Housing,BAYSIDE HSC,Brisbane,Lytton
4215,1,Apartment,28/06/2021,5/07/2021,11/08/2021,7,37,44,Public Housing,GOLD COAST HSC,Gold Coast,Bonney
4110,1,Apartment,27/01/2022,9/02/2022,10/02/2022,13,1,14,Public Housing,INALA HSC,Brisbane,Algester
4172,1,Apartment,23/12/2021,24/01/2022,24/01/2022,32,0,32,Public Housing,BURANDA HSC,Brisbane,Bulimba
4220,1,Apartment,24/03/2022,1/04/2022,22/04/2022,8,21,29,Public Housing,GOLD COAST HSC,Gold Coast,Burleigh
4122,1,Apartment,14/03/2022,14/03/2022,14/03/2022,0,0,0,Public Housing,BURANDA HSC,Brisbane,Mansfield
4551,1,Apartment,20/04/2022,6/05/2022,16/05/2022,16,10,26,Public Housing,MAROOCHYDORE HSC,Sunshine Coast,Caloundra
4551,1,Apartment,24/02/2022,11/03/2022,24/03/2022,15,13,28,Public Housing,MAROOCHYDORE HSC,Sunshine Coast,Caloundra
4740,1,Apartment,28/01/2022,16/02/2022,18/02/2022,19,2,21,Public Housing,MACKAY HSC,Mackay,Mackay
4740,1,Apartment,24/12/2021,6/01/2022,2/02/2022,13,27,40,Public Housing,MACKAY HSC,Mackay,Mackay
4740,1,Apartment,8/07/2021,12/07/2021,21/07/2021,4,9,13,Public Housing,MACKAY HSC,Mackay,Mackay
4814,1,Apartment,8/10/2021,21/10/2021,26/10/2021,13,5,18,Public Housing,TOWNSVILLE HSC,Townsville,Mundingburra
4814,1,Apartment,6/04/2022,14/04/2022,29/04/2022,8,15,23,Public Housing,TOWNSVILLE HSC,Townsville,Mundingburra
4814,1,Apartment,9/09/2021,14/09/2021,6/10/2021,5,22,27,Public Housing,TOWNSVILLE HSC,Townsville,Mundingburra
4814,1,Apartment,12/08/2021,25/08/2021,3/09/2021,13,9,22,Public Housing,TOWNSVILLE HSC,Townsville,Mundingburra
4160,3,Detached House,6/05/2022,6/05/2022,6/05/2022,0,0,0,Community Housing,BAYSIDE HSC,Redland,Oodgeroo
4054,1,Apartment,23/07/2021,13/08/2021,27/08/2021,21,14,35,Public Housing,FORTITUDE VALLEY HSC,Brisbane,Ferny Grove
4172,2,Apartment,5/08/2021,23/08/2021,11/10/2021,18,49,67,Public Housing,BURANDA HSC,Brisbane,Bulimba
4750,2,Duplex,29/03/2022,5/04/2022,5/05/2022,7,30,37,Community Housing,MACKAY HSC,Mackay,Whitsunday
4019,1,Dual Occupancy,23/11/2021,6/12/2021,6/12/2021,13,0,13,Community Housing,MORETON BAY HSC,Moreton Bay,Redcliffe
4215,2,Apartment,8/02/2022,14/02/2022,21/03/2022,6,35,41,Community Housing,GOLD COAST HSC,Gold Coast,Bonney
4053,2,Apartment,19/10/2021,17/12/2021,17/12/2021,59,0,59,Community Housing,CHERMSIDE HSC,Brisbane,Stafford
4030,1,Apartment,6/06/2022,17/06/2022,21/06/2022,11,4,15,Public Housing,FORTITUDE VALLEY HSC,Brisbane,Clayfield
4215,2,Apartment,22/09/2021,29/09/2021,29/09/2021,7,0,7,Community Housing,GOLD COAST HSC,Gold Coast,Bonney
4810,1,Apartment,7/07/2021,19/07/2021,6/08/2021,12,18,30,Community Housing,TOWNSVILLE HSC,Townsville,Townsville
4123,1,Apartment,13/05/2022,23/05/2022,24/05/2022,10,1,11,Public Housing,LOGAN HSC,Logan,Springwood
4123,1,Apartment,13/05/2022,23/05/2022,24/05/2022,10,1,11,Public Housing,LOGAN HSC,Logan,Springwood
4123,1,Apartment,13/05/2022,23/05/2022,27/05/2022,10,4,14,Public Housing,LOGAN HSC,Logan,Springwood
4123,1,Apartment,13/05/2022,23/05/2022,25/05/2022,10,2,12,Public Housing,LOGAN HSC,Logan,Springwood
4123,1,Apartment,13/05/2022,23/05/2022,27/05/2022,10,4,14,Public Housing,LOGAN HSC,Logan,Springwood
4123,1,Apartment,13/05/2022,24/05/2022,27/05/2022,11,3,14,Public Housing,LOGAN HSC,Logan,Springwood
4870,1,Apartment,1/07/2021,1/07/2021,14/07/2021,0,13,13,Community Housing,CAIRNS HSC,Cairns,Cairns
4870,1,Apartment,10/11/2021,10/11/2021,16/11/2021,0,6,6,Community Housing,CAIRNS HSC,Cairns,Cairns
4870,1,Apartment,20/01/2022,28/01/2022,1/02/2022,8,4,12,Community Housing,CAIRNS HSC,Cairns,Cairns
4350,1,Apartment,11/01/2022,14/01/2022,11/02/2022,3,28,31,Public Housing,TOOWOOMBA AND SOUTH WEST HSC,Toowoomba,Toowoomba South
4812,1,Apartment,6/10/2021,6/10/2021,14/10/2021,0,8,8,Community Housing,TOWNSVILLE HSC,Townsville,Mundingburra
4505,1,Apartment,19/07/2021,26/07/2021,30/09/2021,7,66,73,Public Housing,MORETON BAY HSC,Moreton Bay,Kurwongbah
4305,2,Apartment,11/01/2022,1/02/2022,1/02/2022,21,0,21,Community Housing,IPSWICH HSC,Ipswich,Ipswich
4077,2,Apartment,1/11/2021,9/11/2021,13/12/2021,8,34,42,Public Housing,INALA HSC,Brisbane,Inala
4350,3,Detached House,21/09/2021,21/09/2021,1/10/2021,0,10,10,Community Housing,TOOWOOMBA AND SOUTH WEST HSC,Toowoomba,Toowoomba North
4018,3,Detached House,4/02/2022,4/02/2022,4/02/2022,0,0,0,Community Housing,CHERMSIDE HSC,Brisbane,Sandgate
4740,2,Apartment,23/03/2022,24/03/2022,28/03/2022,1,4,5,Community Housing,MACKAY HSC,Mackay,Mackay
4034,1,Apartment,17/06/2021,1/07/2021,2/07/2021,14,1,15,Public Housing,CHERMSIDE HSC,Brisbane,Nudgee
4034,1,Apartment,9/07/2021,23/07/2021,5/08/2021,14,13,27,Public Housing,CHERMSIDE HSC,Brisbane,Nudgee
4870,2,Duplex,17/11/2021,17/11/2021,16/12/2021,0,29,29,Community Housing,CAIRNS HSC,Cairns,Cairns
4131,1,Apartment,1/02/2022,4/02/2022,7/02/2022,3,3,6,Public Housing,LOGAN HSC,Logan,Waterford
4012,1,Apartment,20/10/2021,2/11/2021,11/11/2021,13,9,22,Public Housing,CHERMSIDE HSC,Brisbane,Nudgee
4075,1,Apartment,1/11/2021,5/11/2021,15/11/2021,4,10,14,Public Housing,INALA HSC,Brisbane,Mount Ommaney
4053,3,Detached House,3/08/2021,10/09/2021,10/09/2021,38,0,38,Community Housing,MORETON BAY HSC,Moreton Bay,Everton
4504,4,Detached House,28/06/2021,12/08/2021,12/08/2021,45,0,45,Community Housing,MORETON BAY HSC,Moreton Bay,Kurwongbah
4558,1,Apartment,11/10/2021,21/10/2021,8/11/2021,10,18,28,Public Housing,MAROOCHYDORE HSC,Sunshine Coast,Maroochydore
4558,1,Apartment,7/01/2022,18/01/2022,15/02/2022,11,28,39,Public Housing,MAROOCHYDORE HSC,Sunshine Coast,Maroochydore
4860,2,Apartment,4/11/2021,4/11/2021,12/11/2021,0,8,8,Community Housing,CAIRNS HSC,Cassowary Coast,Hill
4701,2,Apartment,20/05/2022,20/06/2022,20/06/2022,31,0,31,Community Housing,ROCKHAMPTON HSC,Rockhampton,Rockhampton
4849,2,Duplex,21/12/2021,21/12/2021,21/03/2022,0,90,90,Community Housing,CAIRNS HSC,Cassowary Coast,Hinchinbrook
4849,2,Duplex,30/06/2021,30/06/2021,15/07/2021,0,15,15,Community Housing,CAIRNS HSC,Cassowary Coast,Hinchinbrook
4849,2,Duplex,21/03/2022,21/03/2022,22/03/2022,0,1,1,Community Housing,CAIRNS HSC,Cassowary Coast,Hinchinbrook
4032,1,Apartment,20/09/2021,1/10/2021,8/10/2021,11,7,18,Public Housing,CHERMSIDE HSC,Brisbane,Stafford
0,1,Apartment,4/04/2022,5/04/2022,5/04/2022,1,0,1,Public Housing,CHERMSIDE HSC,Brisbane,Stafford
4114,1,Apartment,7/10/2021,7/10/2021,7/10/2021,0,0,0,Community Housing,LOGAN HSC,Logan,Woodridge
4510,4,Townhouse,17/06/2021,21/03/2022,21/03/2022,277,0,277,Public Housing,MORETON BAY HSC,Moreton Bay,Morayfield
4215,2,Apartment,14/12/2021,17/12/2021,22/12/2021,3,5,8,Public Housing,GOLD COAST HSC,Gold Coast,Southport
4570,4,Detached House,19/07/2021,5/08/2021,5/08/2021,17,0,17,Public Housing,MAROOCHYDORE HSC,Gympie,Gympie
4805,2,Townhouse,21/10/2021,1/11/2021,17/11/2021,11,16,27,Community Housing,MACKAY HSC,Whitsunday,Burdekin
4075,1,Apartment,7/12/2021,14/12/2021,6/01/2022,7,23,30,Public Housing,INALA HSC,Brisbane,Mount Ommaney
4030,2,Apartment,18/11/2021,3/12/2021,14/12/2021,15,11,26,Public Housing,FORTITUDE VALLEY HSC,Brisbane,Clayfield
4030,2,Apartment,14/07/2021,29/07/2021,4/08/2021,15,6,21,Public Housing,FORTITUDE VALLEY HSC,Brisbane,Clayfield
4869,1,Apartment,23/08/2021,3/09/2021,13/09/2021,11,10,21,Public Housing,CAIRNS HSC,Cairns,Mulgrave
4075,2,Apartment,27/07/2021,5/08/2021,10/08/2021,9,5,14,Public Housing,INALA HSC,Brisbane,Miller
4075,2,Apartment,6/01/2022,2/02/2022,14/02/2022,27,12,39,Public Housing,INALA HSC,Brisbane,Miller
4812,1,Apartment,5/06/2021,24/06/2021,6/07/2021,19,12,31,Community Housing,TOWNSVILLE HSC,Townsville,Townsville
4158,4,Detached House,5/05/2022,6/05/2022,6/05/2022,1,0,1,Public Housing,BAYSIDE HSC,Redland,Capalaba
4032,2,Apartment,26/07/2021,11/08/2021,13/09/2021,16,33,49,Public Housing,CHERMSIDE HSC,Brisbane,Stafford
4020,3,Duplex,3/09/2021,20/09/2021,20/09/2021,17,0,17,Community Housing,MORETON BAY HSC,Moreton Bay,Redcliffe
4300,3,Detached House,16/03/2022,6/04/2022,22/04/2022,21,16,37,Public Housing,IPSWICH HSC,Ipswich,Jordan
4115,2,Apartment,4/04/2022,12/05/2022,12/05/2022,38,0,38,Community Housing,INALA HSC,Brisbane,Algester
4215,2,Apartment,17/03/2022,28/03/2022,29/03/2022,11,1,12,Public Housing,GOLD COAST HSC,Gold Coast,Southport
4215,2,Apartment,18/11/2021,25/11/2021,15/12/2021,7,20,27,Public Housing,GOLD COAST HSC,Gold Coast,Southport
4650,3,Detached House,21/09/2021,7/10/2021,7/10/2021,16,0,16,Community Housing,MARYBOROUGH HSC,Fraser Coast,Maryborough
4030,1,Apartment,12/04/2022,22/04/2022,22/04/2022,10,0,10,Public Housing,FORTITUDE VALLEY HSC,Brisbane,Clayfield
4575,2,Townhouse,12/07/2021,22/07/2021,18/08/2021,10,27,37,Public Housing,MAROOCHYDORE HSC,Sunshine Coast,Kawana
4575,2,Townhouse,16/02/2022,1/03/2022,4/04/2022,13,34,47,Public Housing,MAROOCHYDORE HSC,Sunshine Coast,Kawana
4350,2,Detached House,28/10/2021,28/10/2021,2/12/2021,0,35,35,Community Housing,TOOWOOMBA AND SOUTH WEST HSC,Toowoomba,Toowoomba South
4012,2,Apartment,21/02/2022,21/02/2022,28/02/2022,0,7,7,Public Housing,CHERMSIDE HSC,Brisbane,Nudgee
4817,1,Apartment,4/06/2021,29/06/2021,12/07/2021,25,13,38,Public Housing,TOWNSVILLE HSC,Townsville,Thuringowa
4207,1,Apartment,8/12/2021,15/12/2021,16/12/2021,7,1,8,Public Housing,LOGAN HSC,Logan,Macalister
4207,1,Apartment,8/11/2021,18/11/2021,19/11/2021,10,1,11,Public Housing,LOGAN HSC,Logan,Macalister
4114,1,Apartment,13/09/2021,17/09/2021,20/09/2021,4,3,7,Public Housing,LOGAN HSC,Logan,Woodridge
4114,1,Apartment,19/08/2021,27/08/2021,6/09/2021,8,10,18,Public Housing,LOGAN HSC,Logan,Woodridge
4114,1,Apartment,2/07/2021,12/08/2021,16/08/2021,41,4,45,Public Housing,LOGAN HSC,Logan,Woodridge
4114,1,Apartment,11/06/2021,22/06/2021,9/07/2021,11,17,28,Public Housing,LOGAN HSC,Logan,Woodridge
4114,1,Apartment,19/07/2021,22/07/2021,24/08/2021,3,33,36,Public Housing,LOGAN HSC,Logan,Woodridge
4118,1,Apartment,25/03/2022,1/04/2022,1/04/2022,7,0,7,Community Housing,LOGAN HSC,Logan,Logan
4870,2,Apartment,27/05/2022,2/06/2022,16/06/2022,6,14,20,Community Housing,CAIRNS HSC,Cairns,Cairns
4870,2,Apartment,28/06/2021,28/06/2021,27/07/2021,0,29,29,Community Housing,CAIRNS HSC,Cairns,Cairns
4701,2,Apartment,10/09/2021,10/09/2021,10/09/2021,0,0,0,Community Housing,ROCKHAMPTON HSC,Rockhampton,Keppel
4034,1,Apartment,23/08/2021,1/09/2021,9/09/2021,9,8,17,Public Housing,CHERMSIDE HSC,Brisbane,Nudgee
4012,2,Apartment,18/03/2022,29/04/2022,9/05/2022,42,10,52,Public Housing,CHERMSIDE HSC,Brisbane,Nudgee
4012,2,Apartment,10/02/2022,21/02/2022,23/02/2022,11,2,13,Public Housing,CHERMSIDE HSC,Brisbane,Nudgee
4012,1,Apartment,1/03/2022,21/03/2022,28/03/2022,20,7,27,Public Housing,CHERMSIDE HSC,Brisbane,Nudgee
4350,2,Apartment,28/10/2021,28/10/2021,2/11/2021,0,5,5,Community Housing,TOOWOOMBA AND SOUTH WEST HSC,Toowoomba,Toowoomba North
4701,2,Duplex,11/08/2021,11/08/2021,13/08/2021,0,2,2,Community Housing,ROCKHAMPTON HSC,Rockhampton,Keppel
4501,3,Detached House,22/07/2021,28/07/2021,6/08/2021,6,9,15,Community Housing,MORETON BAY HSC,Moreton Bay,Kurwongbah
0,2,Apartment,19/01/2022,2/06/2022,3/06/2022,134,1,135,Public Housing,CHERMSIDE HSC,Brisbane,Nudgee
4701,2,Apartment,27/08/2021,6/09/2021,6/09/2021,10,0,10,Community Housing,ROCKHAMPTON HSC,Rockhampton,Rockhampton
4655,3,Detached House,27/05/2021,19/08/2021,20/08/2021,84,1,85,Public Housing,MARYBOROUGH HSC,Fraser Coast,Hervey Bay
4021,1,Apartment,4/11/2021,17/11/2021,1/12/2021,13,14,27,Public Housing,MORETON BAY HSC,Moreton Bay,Redcliffe
4021,1,Apartment,20/07/2021,26/07/2021,2/08/2021,6,7,13,Public Housing,MORETON BAY HSC,Moreton Bay,Redcliffe
4114,2,Cluster House,16/03/2022,24/03/2022,28/03/2022,8,4,12,Public Housing,LOGAN HSC,Logan,Woodridge
4207,1,Apartment,14/07/2021,21/07/2021,2/08/2021,7,12,19,Public Housing,LOGAN HSC,Logan,Macalister
4700,1,Apartment,15/06/2022,23/06/2022,27/06/2022,8,4,12,Public Housing,ROCKHAMPTON HSC,Rockhampton,Rockhampton
4870,1,Apartment,29/06/2021,7/07/2021,9/07/2021,8,2,10,Public Housing,CAIRNS HSC,Cairns,Cairns
4558,1,Apartment,3/11/2021,15/11/2021,7/12/2021,12,22,34,Public Housing,MAROOCHYDORE HSC,Sunshine Coast,Maroochydore
4558,1,Apartment,5/04/2022,4/05/2022,16/05/2022,29,12,41,Public Housing,MAROOCHYDORE HSC,Sunshine Coast,Maroochydore
4558,2,Apartment,17/11/2021,29/11/2021,24/12/2021,12,25,37,Public Housing,MAROOCHYDORE HSC,Sunshine Coast,Maroochydore
4558,1,Apartment,23/12/2021,11/01/2022,11/01/2022,19,0,19,Public Housing,MAROOCHYDORE HSC,Sunshine Coast,Maroochydore
4558,1,Apartment,28/01/2022,17/02/2022,25/02/2022,20,8,28,Public Housing,MAROOCHYDORE HSC,Sunshine Coast,Maroochydore
4558,1,Apartment,4/11/2021,30/11/2021,30/11/2021,26,0,26,Public Housing,MAROOCHYDORE HSC,Sunshine Coast,Maroochydore
4558,2,Apartment,20/12/2021,6/01/2022,7/01/2022,17,1,18,Public Housing,MAROOCHYDORE HSC,Sunshine Coast,Maroochydore
4031,3,Apartment,6/07/2021,21/07/2021,5/08/2021,15,15,30,Community Housing,CHERMSIDE HSC,Brisbane,Clayfield
4700,1,Apartment,1/09/2021,6/09/2021,20/09/2021,5,14,19,Public Housing,ROCKHAMPTON HSC,Rockhampton,Rockhampton
4502,1,Apartment,22/06/2021,1/07/2021,15/07/2021,9,14,23,Public Housing,MORETON BAY HSC,Moreton Bay,Kurwongbah
4502,1,Apartment,15/09/2021,17/09/2021,27/09/2021,2,10,12,Public Housing,MORETON BAY HSC,Moreton Bay,Kurwongbah
4207,2,Apartment,4/08/2021,13/08/2021,18/08/2021,9,5,14,Public Housing,LOGAN HSC,Logan,Macalister
0,1,Apartment,1/11/2021,9/11/2021,11/11/2021,8,2,10,Public Housing,LOGAN HSC,Logan,Macalister
4207,2,Apartment,17/02/2022,25/02/2022,4/03/2022,8,7,15,Public Housing,LOGAN HSC,Logan,Macalister
4207,1,Apartment,8/07/2021,20/07/2021,21/07/2021,12,1,13,Public Housing,LOGAN HSC,Logan,Macalister
4207,1,Apartment,14/01/2022,19/01/2022,24/01/2022,5,5,10,Public Housing,LOGAN HSC,Logan,Macalister
4019,2,Townhouse,21/04/2022,29/04/2022,16/05/2022,8,17,25,Public Housing,MORETON BAY HSC,Moreton Bay,Redcliffe
4556,3,Detached House,8/07/2021,15/07/2021,15/07/2021,7,0,7,Public Housing,MAROOCHYDORE HSC,Sunshine Coast,Buderim
4556,3,Detached House,20/12/2021,24/12/2021,24/12/2021,4,0,4,Public Housing,MAROOCHYDORE HSC,Sunshine Coast,Buderim
4010,1,Apartment,27/07/2021,11/08/2021,23/09/2021,15,43,58,Public Housing,FORTITUDE VALLEY HSC,Brisbane,Clayfield
4305,2,Apartment,20/10/2021,3/11/2021,10/11/2021,14,7,21,Public Housing,IPSWICH HSC,Ipswich,Ipswich
4305,1,Apartment,7/10/2021,13/10/2021,14/10/2021,6,1,7,Public Housing,IPSWICH HSC,Ipswich,Ipswich
4305,1,Apartment,18/11/2021,29/11/2021,30/11/2021,11,1,12,Public Housing,IPSWICH HSC,Ipswich,Ipswich
4814,3,Detached House,6/06/2022,22/06/2022,22/06/2022,16,0,16,Public Housing,TOWNSVILLE HSC,Townsville,Mundingburra
4500,3,Detached House,14/06/2021,14/06/2021,3/09/2021,0,81,81,Community Housing,MORETON BAY HSC,Moreton Bay,Pine Rivers
4870,1,Apartment,9/06/2022,13/06/2022,13/06/2022,4,0,4,Community Housing,CAIRNS HSC,Cairns,Cairns
4550,2,Townhouse,15/12/2021,21/12/2021,13/01/2022,6,23,29,Public Housing,MAROOCHYDORE HSC,Sunshine Coast,Caloundra
4550,2,Townhouse,8/06/2022,21/06/2022,30/06/2022,13,9,22,Public Housing,MAROOCHYDORE HSC,Sunshine Coast,Caloundra
4550,2,Townhouse,24/03/2022,7/04/2022,19/04/2022,14,12,26,Public Housing,MAROOCHYDORE HSC,Sunshine Coast,Caloundra
4670,2,Apartment,4/03/2022,10/03/2022,10/03/2022,6,0,6,Public Housing,BUNDABERG HSC,Bundaberg,Bundaberg
4034,1,Apartment,5/11/2021,8/11/2021,8/11/2021,3,0,3,Community Housing,CHERMSIDE HSC,Brisbane,Nudgee
4350,2,Duplex,19/07/2021,23/08/2021,25/08/2021,35,2,37,Public Housing,TOOWOOMBA AND SOUTH WEST HSC,Toowoomba,Toowoomba South
4702,4,Detached House,14/03/2022,5/04/2022,6/04/2022,22,1,23,Public Housing,ROCKHAMPTON HSC,Rockhampton,Rockhampton
4700,2,Townhouse,3/11/2021,16/12/2021,16/12/2021,43,0,43,Public Housing,ROCKHAMPTON HSC,Rockhampton,Rockhampton
4702,4,Detached House,9/09/2021,22/10/2021,25/10/2021,43,3,46,Public Housing,ROCKHAMPTON HSC,Rockhampton,Rockhampton
4700,2,Townhouse,13/07/2021,4/08/2021,20/08/2021,22,16,38,Public Housing,ROCKHAMPTON HSC,Rockhampton,Rockhampton
4102,1,Apartment,5/01/2021,10/09/2021,10/09/2021,248,0,248,Community Housing,BURANDA HSC,Brisbane,South Brisbane
4102,1,Apartment,5/01/2021,2/08/2021,2/08/2021,209,0,209,Community Housing,BURANDA HSC,Brisbane,South Brisbane
4102,1,Apartment,5/01/2021,21/07/2021,21/07/2021,197,0,197,Community Housing,BURANDA HSC,Brisbane,South Brisbane
4012,2,Apartment,22/06/2021,12/07/2021,12/07/2021,20,0,20,Community Housing,CHERMSIDE HSC,Brisbane,Nudgee
4030,1,Apartment,16/02/2022,11/04/2022,11/04/2022,54,0,54,Community Housing,FORTITUDE VALLEY HSC,Brisbane,Clayfield
4127,3,Detached House,14/06/2022,14/06/2022,14/06/2022,0,0,0,Community Housing,LOGAN HSC,Logan,Springwood
4814,1,Apartment,27/05/2022,2/06/2022,17/06/2022,6,15,21,Public Housing,TOWNSVILLE HSC,Townsville,Mundingburra
4814,1,Apartment,18/01/2022,28/01/2022,18/02/2022,10,21,31,Public Housing,TOWNSVILLE HSC,Townsville,Mundingburra
4215,2,Apartment,16/02/2021,4/03/2022,4/03/2022,381,0,381,Community Housing,GOLD COAST HSC,Gold Coast,Bonney
4305,1,Apartment,18/02/2022,3/05/2022,13/05/2022,74,10,84,Community Housing,IPSWICH HSC,Ipswich,Ipswich West
4508,2,Apartment,27/04/2021,12/05/2021,21/07/2021,15,70,85,Community Housing,MORETON BAY HSC,Moreton Bay,Bancroft
4506,1,Duplex,27/04/2021,4/05/2021,1/07/2021,7,58,65,Community Housing,MORETON BAY HSC,Moreton Bay,Morayfield
4500,2,Apartment,27/04/2021,4/05/2021,12/07/2021,7,69,76,Community Housing,MORETON BAY HSC,Moreton Bay,Kurwongbah
4506,3,Detached House,8/02/2022,16/02/2022,16/02/2022,8,0,8,Community Housing,MORETON BAY HSC,Moreton Bay,Morayfield
4510,4,Townhouse,30/09/2021,19/10/2021,16/12/2021,19,58,77,Public Housing,MORETON BAY HSC,Moreton Bay,Morayfield
4101,1,Apartment,21/05/2022,7/06/2022,7/06/2022,17,0,17,Community Housing,FORTITUDE VALLEY HSC,Brisbane,South Brisbane
4207,1,Apartment,8/03/2022,12/04/2022,12/04/2022,35,0,35,Public Housing,LOGAN HSC,Logan,Macalister
4128,1,Apartment,8/04/2022,19/04/2022,21/04/2022,11,2,13,Public Housing,LOGAN HSC,Logan,Waterford
4505,3,Apartment,14/06/2021,14/06/2021,6/08/2021,0,53,53,Community Housing,MORETON BAY HSC,Moreton Bay,Kurwongbah
4870,4,Detached House,16/06/2021,7/07/2021,8/07/2021,21,1,22,Public Housing,CAIRNS HSC,Cairns,Cairns
4812,2,Apartment,25/06/2021,28/06/2021,14/07/2021,3,16,19,Public Housing,TOWNSVILLE HSC,Townsville,Townsville
4814,3,Detached House,28/06/2021,2/07/2021,7/07/2021,4,5,9,Community Housing,TOWNSVILLE HSC,Townsville,Thuringowa
4812,2,Duplex,28/06/2021,2/07/2021,23/07/2021,4,21,25,Community Housing,TOWNSVILLE HSC,Townsville,Townsville
0,2,Apartment,28/06/2021,19/08/2021,19/08/2021,52,0,52,Public Housing,TOWNSVILLE HSC,Townsville,Townsville
